sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake	pravilo
vre-4999756-014	vreme	4999756	kolumna	pol-drustvo	komentar	14	25	https://vreme.com/komentar/vucicev-sibicarski-autoportret/	Ovo je ključni razlog zbog kojeg Vučić neće zasjesti u fotelju koju mu je grijao Đuro Macut, dići noge na stol i otpiti čaj od kamilice.		Ovo je ključni razlog zbog kojeg Vučić neće zasjesti u fotelju koju mu je grijao Đuro Macut, dići noge na stol i otpiti čaj od kamilice.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-5000401-001	vreme	5000401	vest	pol-drustvo	drustvo	1	10	https://vreme.com/drustvo/majke-deca-invaliditet-smetnje-u-razvoju-becej/	Kažu da su godinama same plaćale prevoz svoje dece do škole i nazad, a da su im zahtevi za refundaciju tih troškova odbijeni, prenosi N1.		Kažu da su godinama same plaćale prevoz svoje dece do škole i nazad, a da su im zahtevi za refundaciju tih troškova odbijeni, prenosi N1.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5000424-007	vreme	5000424	vest	pol-drustvo	drustvo	7	19	https://vreme.com/drustvo/zidjin-majdanpek-rudarenje-rudarstvo/	Četvrta faza uključuje značajne prostorne izmene jer zahteva izmeštanje reke Mali Pek.		Četvrta faza uključuje značajne prostorne izmene jer zahteva izmeštanje reke Mali Pek.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5002583-007	vreme	5002583	vest	pol-drustvo	drustvo	7	26	https://vreme.com/drustvo/mediji-srbija-medijske-slobode-novinari/	Međutim, ovaj neinkluzivan i netransparentan proces je patio od odsustva demokratskih osnova i isključivanja javne rasprave.		Međutim, ovaj neinkluzivan i netransparentan proces je patio od odsustva demokratskih osnova i isključivanja javne rasprave.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-5002936-033	vreme	5002936	kolumna	kultura	kultura	33	103	https://vreme.com/kultura/brevijar-politicke-mudrosti/	Kako priznati sopstvene gubitke, a ne pretvoriti ih u trajni politički program?		Kako priznati sopstvene gubitke, a ne pretvoriti ih u trajni politički program?	../to_annotate_q.tsv	SUBJ	usaglaseno	P9
vre-5004078-031	vreme	5004078	kolumna	svet	mozaik	31	36	https://vreme.com/mozaik/trgovina-narkoticima-darknet-mdma-heroin-narko-banda/	Trio je zbog toga razotkriven posle vrlo kratkog vremena.		Trio je zbog toga razotkriven posle vrlo kratkog vremena.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5005332-047	vreme	5005332	kolumna	kultura	kultura	47	67	https://vreme.com/kultura/izmedju-inkluzije-istorije-i-kreativne-lenjosti/	Kultna franšiza osamdesetih, na kojoj je odraslo nekoliko generacija, u novoj inkarnaciji donosi radikalne izmene ključnih likova.		Kultna franšiza osamdesetih, na kojoj je odraslo nekoliko generacija, u novoj inkarnaciji donosi radikalne izmene ključnih likova.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5005780-003	vreme	5005780	vest	pol-drustvo	drustvo	3	14	https://vreme.com/drustvo/olivera-zekic-informer-studio-b-mediji-tabloidi/	„Ako ne budu izabrani predsednik i zamenik predsednika Saveta REM na konstitutivnoj sednici u ponedeljak, dužnost predsedavajućeg će imati najstariji član, a to je Dubravka Valić Nedeljković“, rekla je Olivera Zekić.		„Ako ne budu izabrani predsednik i zamenik predsednika Saveta REM na konstitutivnoj sednici u ponedeljak, dužnost predsedavajućeg će imati najstariji član, a to je Dubravka Valić Nedeljković“, rekla je Olivera Zekić.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5006296-011	vreme	5006296	kolumna	pol-drustvo	komentar	11	17	https://vreme.com/komentar/aleksandar-vucic-skoda-predizborna-kampanja-sns/	I, treće, potrebno je da ciljna publika ne uvidi koliko stvar loše govori o vladavini prvog među nama jer auto star dvadeset godina i vredan dve-tri hiljade evra i jeste srpski prosek posle petnaest godina ove vlasti.		I, treće, potrebno je da ciljna publika ne uvidi koliko stvar loše govori o vladavini prvog među nama jer auto star dvadeset godina i vredan dve-tri hiljade evra i jeste srpski prosek posle petnaest godina ove vlasti.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-5006760-029	vreme	5006760	kolumna	kultura	mozaik	29	52	https://vreme.com/mozaik/volite-li-qaghaq-tal-ghasel/	Palata Velikog majstora u centru Valete prva je zgrada koju su izgradili Vitezovi ordena Sv. Jovana.		Palata Velikog majstora u centru Valete prva je zgrada koju su izgradili Vitezovi ordena Sv. Jovana.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5006882-002	vreme	5006882	vest	pol-drustvo	drustvo	2	22	https://vreme.com/drustvo/turistilki-vauceri-penzioneri-prijava-uslovi/	Vlada Srbije usvojila je uredbu koja se odnosi na besplatne vaučere za odmor u Srbiji koja definiše načinu njihove dodele i korišćenje.		Vlada Srbije usvojila je uredbu koja se odnosi na besplatne vaučere za odmor u Srbiji koja definiše načinu njihove dodele i korišćenje.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5008262-016	vreme	5008262	kolumna	pol-drustvo	komentar	16	31	https://vreme.com/komentar/milic-krickak-sukob-policija-vucic-kriza-u-mup/	Kako je službeno utvrđeno, njegove tvrdnje polovično su bile točne.		Kako je službeno utvrđeno, njegove tvrdnje polovično su bile točne.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5009070-011	vreme	5009070	kolumna	kultura	kultura	11	19	https://vreme.com/kultura/ministarstvo-kulture-konkurs-za-finansiranje-muzicke-delatnosti/	Bemus je zaslužio manje i od Preduzeća za muzičku, scensku i TV produkciju Touchsound, d.o.o.		Bemus je zaslužio manje i od Preduzeća za muzičku, scensku i TV produkciju Touchsound, d.o.o.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-5009398-006	vreme	5009398	kolumna	pol-drustvo	komentar	6	13	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	I da se kada, jednog dana, budu raspisani izbori, istog časa desetine hiljada studenata, onakvi neumorni i nasmejani kakvi jesu, rastrče po celoj Srbiji da šire dobru reč, u pešačkoj kampanji kakvu ova zemlja još videla nije.		I da se kada, jednog dana, budu raspisani izbori, istog časa desetine hiljada studenata, onakvi neumorni i nasmejani kakvi jesu, rastrče po celoj Srbiji da šire dobru reč, u pešačkoj kampanji kakvu ova zemlja još videla nije.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-5010643-006	vreme	5010643	vest	pol-drustvo	drustvo	6	16	https://vreme.com/drustvo/udruzenje-ekomorf-prodaje-se-privatna-vila-visnja-izgradjena-na-drzavnom-zemljistu/	Izostankom reakcije nadležne službe, na neki način dato je zeleno svetlo za nastavak divlje gradnje, čime je i afirmisana devastacija ove zelene oaze grada.		Izostankom reakcije nadležne službe, na neki način dato je zeleno svetlo za nastavak divlje gradnje, čime je i afirmisana devastacija ove zelene oaze grada.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-5011555-018	vreme	5011555	kolumna	kultura	kultura	18	35	https://vreme.com/kultura/osim-tanje-boskovic-vlast-smatra-da-ni-druge-glumce-ne-treba-nagradjivati/	Pavle Pekić očekuje da će monografija o Aniti Mančić biti završena do oktobra, a do kraja godine i monografija o Bogdanu Dikliću.		Pavle Pekić očekuje da će monografija o Aniti Mančić biti završena do oktobra, a do kraja godine i monografija o Bogdanu Dikliću.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-5012460-018	vreme	5012460	kolumna	pol-drustvo	komentar	18	34	https://vreme.com/komentar/aleksandar-vucic-predizborna-kampanjatrijumf-volje-nad-rusevinama-republike/	Predsednik Republike je, naime, naložio direktorki RFZO da ga „ne maltrtira procedurama birokratskim“.		Predsednik Republike je, naime, naložio direktorki RFZO da ga „ne maltrtira procedurama birokratskim“.	../to_annotate_q.tsv	OBJ	saglasnost	
